@relation data

@attribute pr_all1 numeric
@attribute pr_root numeric
@attribute pr_high numeric
@attribute class {1,0}

@data
6.62467e-06, 9.65057e-06, 2.0017e-06, 0
6.89838e-06, 9.95225e-06, 2.06409e-06, 0
1.28595e-05, 2.62038e-06, 5.0334e-07, 0
6.59437e-06, 4.10843e-06, 3.26788e-06, 0
6.96531e-06, 2.65465e-06, 8.47969e-06, 0
1.21654e-05, 9.0522e-06, 5.21118e-07, 0
6.20019e-06, 3.4886e-06, 3.05256e-05, 0
1.26424e-05, 1.54769e-05, 3.20997e-06, 0
7.41622e-06, 4.52069e-06, 3.54035e-06, 0
8.32604e-06, 5.23425e-06, 4.07522e-06, 0
4.82169e-05, 4.52069e-06, 3.54035e-06, 1
6.20019e-06, 3.4886e-06, 3.05256e-05, 0
6.87559e-06, 8.77555e-06, 1.75627e-06, 0
8.31895e-06, 8.11116e-06, 1.17635e-06, 0
7.05969e-06, 7.05815e-06, 8.83628e-06, 0
2.20684e-05, 3.62629e-06, 2.91985e-06, 1
7.99503e-06, 8.17959e-06, 1.34066e-05, 0
6.01561e-06, 3.7878e-06, 8.0586e-06, 0
1.15083e-05, 4.9073e-06, 4.58884e-06, 0
9.03305e-06, 5.28318e-06, 4.47716e-06, 0
7.97956e-06, 6.43938e-06, 3.86388e-06, 0
6.97453e-06, 3.58989e-06, 2.9158e-06, 0
7.34324e-06, 5.25081e-06, 2.16676e-06, 0
4.2958e-05, 2.52536e-06, 0.000100683, 0
6.8309e-06, 4.68311e-05, 7.86218e-06, 0
7.97956e-06, 7.54574e-06, 2.33606e-06, 0
6.31922e-06, 1.91019e-06, 7.28947e-06, 0
8.28523e-06, 1.95446e-05, 1.17382e-05, 0
6.79665e-06, 3.62629e-06, 2.95929e-06, 0
9.45377e-06, 1.91019e-06, 1.53912e-05, 0
1.01036e-05, 9.06523e-06, 1.95286e-06, 1
7.79972e-06, 6.14164e-06, 1.53403e-06, 0
7.10722e-06, 4.29508e-06, 7.07911e-06, 1
5.86112e-06, 9.36305e-06, 1.28572e-06, 1
6.49597e-06, 3.96707e-06, 6.39777e-07, 0
7.90907e-06, 4.92281e-06, 1.19914e-06, 0
1.14869e-05, 8.30087e-06, 3.3897e-05, 0
6.84965e-06, 4.79374e-06, 3.73957e-06, 0
1.69598e-05, 4.26582e-06, 4.76883e-06, 0
7.54446e-06, 5.71316e-06, 4.79796e-06, 0
7.49177e-06, 3.5737e-06, 2.62829e-06, 0
8.20416e-06, 4.14948e-06, 3.20672e-06, 0
6.15979e-06, 3.97021e-06, 7.92611e-06, 0
1.02678e-05, 8.18621e-06, 3.64026e-06, 0
1.11272e-05, 1.04432e-05, 3.87831e-06, 0
6.88204e-06, 4.30778e-06, 7.13096e-06, 0
6.01849e-06, 9.17968e-06, 7.37946e-06, 0
6.93902e-06, 5.31523e-06, 3.11243e-06, 0
6.48642e-06, 5.02351e-06, 4.20656e-06, 0
7.52575e-06, 3.01443e-06, 1.16023e-06, 0
6.15062e-06, 3.87843e-06, 4.5084e-06, 0
6.2866e-06, 4.09022e-06, 7.88808e-06, 0
6.67169e-06, 6.43028e-06, 6.912e-06, 0
8.38779e-06, 5.84684e-06, 3.33255e-06, 0
6.83453e-06, 6.21262e-06, 1.50118e-06, 0
7.02711e-06, 5.02059e-06, 6.74156e-06, 0
7.52868e-06, 1.37228e-06, 2.51815e-07, 0
1.17826e-05, 9.26531e-06, 7.91964e-06, 0
7.438e-06, 8.0067e-06, 2.79528e-06, 1
6.84028e-06, 5.70568e-06, 3.76784e-06, 0
1.08396e-05, 5.15995e-06, 3.19637e-06, 0
7.0293e-06, 1.5978e-05, 1.34066e-05, 0
9.05022e-06, 4.90087e-06, 2.97534e-06, 0
6.08553e-06, 5.66555e-06, 6.60351e-06, 0
8.51846e-06, 7.711e-06, 2.51894e-06, 0
6.78958e-06, 3.97021e-06, 3.56998e-06, 0
7.38332e-06, 7.09401e-06, 1.48838e-06, 0
6.57261e-06, 3.76661e-06, 3.15995e-06, 0
7.99503e-06, 7.05815e-06, 7.62116e-06, 0
9.11515e-06, 3.96174e-06, 1.4916e-06, 0
7.0862e-06, 3.52504e-06, 4.43117e-06, 0
9.40735e-06, 2.05688e-06, 2.51526e-07, 0
7.0862e-06, 8.1933e-06, 3.42254e-07, 0
2.34579e-05, 1.68252e-05, 1.6877e-06, 0
6.15305e-06, 6.35979e-06, 2.45017e-05, 0
6.96578e-06, 4.6989e-06, 6.39329e-06, 1
9.72704e-06, 2.43107e-06, 8.90732e-07, 0
1.30682e-05, 1.45545e-05, 5.46593e-07, 0
6.57261e-06, 2.52536e-06, 2.33606e-06, 0
6.93839e-06, 3.87441e-06, 4.08423e-06, 0
7.52868e-06, 1.37228e-06, 5.01689e-06, 0
6.49512e-06, 2.62038e-06, 5.0334e-07, 0
1.16429e-05, 7.32221e-06, 2.51815e-07, 1
0.000771775, 0.00153791, 1.18879e-05, 0
5.99135e-06, 6.17345e-06, 0.000317724, 0
7.75215e-06, 5.65793e-06, 7.21783e-06, 0
8.20027e-06, 1.73376e-05, 8.55389e-06, 0
9.45377e-06, 1.91019e-06, 1.44969e-06, 0
6.53712e-06, 5.54599e-06, 7.88808e-06, 0
6.07613e-06, 6.94503e-06, 2.97524e-07, 0
1.09005e-05, 5.4495e-06, 1.02504e-05, 0
6.84326e-06, 4.02369e-06, 4.01189e-06, 0
6.27548e-06, 5.02059e-06, 2.79528e-06, 0
7.42887e-06, 6.43137e-06, 1.36356e-06, 0
7.438e-06, 8.10403e-06, 5.01689e-06, 0
1.26207e-05, 6.9708e-06, 5.83631e-06, 1
9.40735e-06, 2.05688e-06, 3.42254e-07, 0
7.80206e-06, 4.42821e-06, 4.68182e-06, 0
7.97956e-06, 2.88082e-06, 2.8268e-06, 0
5.93805e-06, 4.17024e-06, 8.35293e-06, 0
0.00166749, 0.00190595, 0.00342548, 1
8.28523e-06, 1.95446e-05, 3.86388e-06, 0
7.54446e-06, 5.71316e-06, 4.79796e-06, 0
6.36259e-06, 4.08463e-06, 5.35179e-06, 0
7.01177e-06, 5.71316e-06, 9.51021e-06, 0
6.61074e-06, 1.10838e-05, 2.22716e-06, 0
4.51113e-05, 3.67521e-06, 5.01689e-06, 1
7.88156e-06, 3.24945e-06, 3.27293e-06, 1
6.96578e-06, 4.6989e-06, 3.27456e-06, 1
6.27548e-06, 4.70255e-05, 2.51894e-06, 0
6.91429e-06, 9.38387e-06, 1.71171e-06, 0
7.91187e-06, 8.3224e-06, 7.53568e-05, 0
5.93498e-06, 4.10503e-06, 4.1614e-06, 0
6.15062e-06, 3.87843e-06, 7.88808e-06, 0
9.04693e-06, 5.99186e-06, 8.90732e-07, 0
1.02678e-05, 8.18621e-06, 1.52675e-05, 0
6.06483e-05, 5.24225e-05, 7.33431e-05, 1
7.90907e-06, 4.92281e-06, 3.75056e-05, 0
1.55896e-05, 1.47011e-05, 1.32198e-05, 1
7.40648e-06, 5.60999e-06, 3.72821e-06, 0
7.2322e-06, 1.2481e-06, 2.51526e-07, 0
8.12928e-06, 4.62514e-06, 1.0304e-06, 0
7.61655e-06, 6.95333e-06, 1.47389e-06, 0
9.03305e-06, 5.28318e-06, 1.11293e-06, 0
2.70526e-05, 3.89608e-06, 6.02366e-06, 1
6.89912e-06, 2.05708e-05, 1.83266e-05, 0
8.23499e-06, 5.55817e-06, 1.1655e-06, 0
6.2866e-06, 4.09022e-06, 6.912e-06, 0
6.17737e-06, 5.79062e-06, 4.38266e-06, 0
8.32604e-06, 4.52069e-06, 3.54035e-06, 0
6.54648e-06, 3.98505e-06, 6.13167e-06, 0
7.75215e-06, 1.05073e-05, 2.13563e-06, 0
5.96148e-06, 5.30345e-06, 7.49652e-06, 0
7.97956e-06, 2.52536e-06, 2.33606e-06, 0
6.66201e-06, 2.52536e-06, 2.33606e-06, 0
6.89955e-06, 4.10843e-06, 3.26788e-06, 0
8.38779e-06, 6.21262e-06, 1.50118e-06, 0
6.53559e-06, 3.62708e-06, 6.53637e-06, 0
6.856e-06, 4.05225e-06, 6.912e-06, 0
7.11341e-06, 4.29566e-06, 3.34764e-06, 0
6.97453e-06, 4.05558e-06, 3.71926e-06, 0
6.96531e-06, 4.10843e-06, 3.26788e-06, 0
6.29943e-06, 3.9005e-06, 7.40497e-06, 0
6.08553e-06, 6.46306e-06, 6.60351e-06, 0
7.25119e-06, 3.58989e-06, 2.75981e-06, 1
6.10021e-06, 3.52504e-06, 4.47716e-06, 0
7.65294e-06, 4.05562e-06, 7.609e-06, 0
1.82299e-05, 1.21416e-05, 1.02576e-05, 1
7.38332e-06, 7.09401e-06, 1.48838e-06, 0
7.34554e-06, 1.15891e-05, 5.92347e-06, 1
0.00162882, 0.00156013, 0.000391609, 0
7.09352e-06, 3.46158e-06, 7.62116e-06, 0
6.89912e-06, 5.25055e-06, 6.74156e-06, 0
1.16184e-05, 3.89608e-06, 6.02366e-06, 0
7.88927e-06, 5.65793e-06, 3.37329e-06, 0
7.79972e-06, 6.14164e-06, 1.53403e-06, 0
8.05322e-06, 1.15302e-05, 1.05231e-05, 0
7.52868e-06, 3.95993e-06, 2.97524e-07, 0
6.49597e-06, 2.62038e-06, 5.0334e-07, 0
6.44051e-06, 3.32173e-06, 2.999e-05, 0
6.89912e-06, 3.89608e-06, 6.02366e-06, 0
6.73046e-06, 4.89884e-06, 3.82403e-06, 0
6.31138e-06, 4.18713e-06, 5.47224e-06, 0
6.57261e-06, 3.76661e-06, 7.62116e-06, 0
6.93839e-06, 3.87441e-06, 4.08423e-06, 0
6.54648e-06, 3.98505e-06, 6.13167e-06, 0
1.44033e-05, 1.2195e-05, 4.33056e-05, 1
6.74148e-06, 3.51955e-06, 5.99553e-05, 0
8.23499e-06, 5.55817e-06, 1.1655e-06, 0
8.31895e-06, 1.28493e-05, 2.48057e-05, 0
6.27548e-06, 1.72327e-05, 5.01689e-06, 0
7.11341e-06, 4.02369e-06, 3.34764e-06, 0
7.05969e-06, 3.58989e-06, 2.91985e-06, 0
6.93902e-06, 2.43107e-06, 2.51815e-07, 0
6.02628e-06, 3.59155e-06, 7.63754e-06, 0
7.26486e-06, 6.21262e-06, 1.50118e-06, 0
5.90509e-06, 6.21262e-06, 3.38768e-06, 0
1.6122e-05, 6.0013e-06, 1.28572e-06, 1
7.12679e-06, 4.32485e-06, 8.28573e-06, 1
8.38779e-06, 4.05558e-06, 3.71926e-06, 0
6.84293e-06, 3.82513e-06, 1.50118e-06, 0
7.80206e-06, 6.11443e-06, 2.8268e-06, 0
7.22001e-06, 2.88082e-06, 6.9232e-06, 1
7.42887e-06, 1.04528e-05, 5.48049e-06, 0
7.38332e-06, 6.43137e-06, 1.36356e-06, 0
8.19385e-06, 3.32173e-06, 2.999e-05, 0
7.438e-06, 4.10503e-06, 8.90732e-07, 0
1.34264e-05, 7.51383e-06, 8.12665e-06, 0
1.20828e-05, 4.39065e-06, 4.01567e-06, 0
1.13307e-05, 1.03364e-05, 7.01727e-06, 0
7.61655e-06, 9.17968e-06, 1.87839e-06, 0
7.56002e-06, 6.95333e-06, 1.47389e-06, 0
6.97453e-06, 4.9027e-05, 4.47716e-06, 1
7.38332e-06, 3.58989e-06, 1.48838e-06, 0
7.2322e-06, 7.09401e-06, 2.51526e-07, 0
5.93548e-06, 4.53842e-06, 6.5816e-06, 0
5.63233e-06, 1.01749e-05, 5.82726e-06, 0
6.44051e-06, 5.10565e-06, 2.09222e-06, 0
9.40735e-06, 4.67932e-06, 8.87127e-06, 0
8.31895e-06, 3.32173e-06, 2.999e-05, 0
5.86818e-06, 2.05688e-06, 3.42254e-07, 0
6.96531e-06, 8.00764e-06, 9.30136e-06, 0
6.42986e-06, 7.13911e-06, 1.52743e-06, 1
7.25119e-06, 3.62708e-06, 6.53637e-06, 0
9.11515e-06, 1.61579e-05, 3.1796e-06, 0
1.21654e-05, 2.65465e-06, 5.21118e-07, 0
9.40735e-06, 2.05688e-06, 1.16023e-06, 0
9.72704e-06, 2.43107e-06, 5.08298e-06, 0
9.45377e-06, 1.91019e-06, 2.97524e-07, 0
7.53815e-06, 7.07444e-06, 1.5268e-06, 0
7.53191e-06, 9.94721e-06, 1.87996e-06, 0
7.80345e-06, 3.81662e-06, 3.19637e-06, 0
7.90907e-06, 9.02394e-06, 1.19914e-06, 0
7.80206e-06, 3.54391e-06, 5.25841e-06, 0
1.21654e-05, 2.65465e-06, 5.21118e-07, 0
6.57261e-06, 3.76661e-06, 7.62116e-06, 1
7.51917e-06, 3.8659e-06, 3.02101e-06, 0
6.7396e-06, 3.95993e-06, 3.65895e-06, 0
8.12928e-06, 4.62514e-06, 1.0304e-06, 0
7.0293e-06, 5.15995e-06, 3.19637e-06, 0
7.80206e-06, 2.88082e-06, 2.8268e-06, 0
6.97453e-06, 3.58989e-06, 4.47716e-06, 0
9.45377e-06, 1.91019e-06, 2.97524e-07, 0
9.03305e-06, 5.28318e-06, 1.11293e-06, 0
6.02754e-06, 6.11443e-06, 5.71973e-06, 0
8.51846e-06, 5.66555e-06, 2.51894e-06, 0
7.10722e-06, 3.62629e-06, 2.95929e-06, 0
6.80616e-06, 1.10866e-05, 2.22516e-06, 0
6.84293e-06, 3.54391e-06, 3.38768e-06, 0
7.27847e-06, 8.77555e-06, 1.79543e-06, 0
8.20027e-06, 6.94503e-06, 1.44969e-06, 0
7.26486e-06, 6.0013e-06, 2.51526e-07, 0
6.89973e-06, 3.68221e-06, 1.28572e-06, 0
7.2322e-06, 5.47091e-06, 1.78228e-06, 0
9.45377e-06, 1.2481e-06, 7.44669e-06, 0
5.88008e-06, 1.91019e-06, 2.97524e-07, 0
6.20019e-06, 2.65465e-06, 5.21118e-07, 0
6.95777e-06, 4.42821e-06, 4.68182e-06, 0
7.26486e-06, 5.12196e-06, 1.05569e-06, 0
7.12679e-06, 3.81662e-06, 4.78513e-06, 0
7.28581e-06, 5.25081e-06, 2.9158e-06, 0
7.53191e-06, 3.54391e-06, 5.25841e-06, 0
7.2322e-06, 4.10888e-06, 5.89844e-06, 0
6.88204e-06, 1.2481e-06, 2.51526e-07, 0
6.93902e-06, 6.17345e-06, 7.92611e-06, 0
7.97956e-06, 4.93632e-06, 7.13096e-06, 0
9.45377e-06, 2.52536e-06, 2.33606e-06, 0
7.97956e-06, 1.91019e-06, 2.97524e-07, 0
6.27548e-06, 2.52536e-06, 2.33606e-06, 0
7.09352e-06, 3.67521e-06, 3.15995e-06, 0
6.15979e-06, 8.6242e-06, 5.01689e-06, 1
7.90907e-06, 2.40238e-05, 5.92014e-05, 0
9.40735e-06, 4.92281e-06, 1.19914e-06, 0
6.84028e-06, 2.05688e-06, 3.42254e-07, 0
7.90907e-06, 5.70568e-06, 3.76784e-06, 0
7.88156e-06, 4.10503e-06, 8.20618e-06, 0
6.89955e-06, 7.19553e-06, 3.27293e-06, 0
6.02555e-06, 3.24945e-06, 3.18629e-06, 0
7.52868e-06, 5.78598e-06, 7.87033e-06, 0
9.04693e-06, 1.37228e-06, 8.90732e-07, 0
7.90907e-06, 4.10503e-06, 8.90732e-07, 0
6.78958e-06, 7.711e-06, 3.56998e-06, 0
7.34554e-06, 3.46158e-06, 3.10584e-06, 0
8.38779e-06, 6.59816e-06, 1.50118e-06, 0
6.87559e-06, 6.21262e-06, 1.75627e-06, 0
7.12679e-06, 3.51955e-06, 5.99553e-05, 1
1.01268e-05, 9.79933e-06, 1.44365e-05, 0
6.01561e-06, 7.11153e-06, 3.26788e-06, 0
6.61399e-06, 1.06738e-05, 2.16895e-06, 0
6.96531e-06, 4.10843e-06, 4.76533e-06, 0
7.20997e-06, 1.11142e-05, 2.29217e-06, 0
7.42548e-06, 5.99186e-06, 1.26801e-06, 0
3.30665e-05, 2.01916e-05, 4.97197e-05, 0
7.55222e-06, 3.96174e-06, 4.43117e-06, 0
7.26799e-06, 6.73813e-06, 3.09615e-06, 0
1.13574e-05, 1.80295e-05, 3.71564e-06, 0
7.54446e-06, 4.10503e-06, 8.0586e-06, 0
1.01547e-05, 8.32725e-06, 3.9197e-05, 1
9.9257e-06, 9.29859e-06, 1.70245e-06, 0
7.52868e-06, 1.37228e-06, 2.51815e-07, 0
1.21654e-05, 4.99811e-06, 6.13758e-06, 0
6.74148e-06, 2.65465e-06, 5.21118e-07, 0
7.0293e-06, 5.15995e-06, 1.78586e-06, 0
6.15062e-06, 3.87843e-06, 8.90732e-07, 0
9.04693e-06, 7.85429e-06, 8.90732e-07, 0
7.65294e-06, 4.05558e-06, 3.71926e-06, 0
6.60366e-06, 4.74689e-06, 5.82726e-06, 0
6.95777e-06, 1.02064e-05, 2.08171e-06, 0
7.27972e-06, 4.58906e-06, 3.72821e-06, 0
7.80206e-06, 2.88082e-06, 2.96428e-06, 0
6.39831e-06, 5.10565e-06, 2.8268e-06, 0
7.19523e-06, 2.43107e-06, 3.28083e-06, 0
9.45377e-06, 8.54166e-06, 2.97524e-07, 0
7.56161e-06, 7.53013e-06, 6.02366e-06, 0
7.52868e-06, 1.37228e-06, 2.51815e-07, 0
1.69598e-05, 3.96707e-06, 3.40118e-06, 0
7.56161e-06, 7.53013e-06, 6.39777e-07, 0
5.98965e-06, 7.22508e-06, 8.17196e-06, 0
8.05322e-06, 4.2294e-06, 9.97651e-07, 0
7.52868e-06, 1.37228e-06, 2.51815e-07, 0
6.5434e-06, 3.46158e-06, 3.10584e-06, 1
7.41298e-06, 3.594e-06, 3.18839e-06, 0
6.53559e-06, 3.62708e-06, 6.53637e-06, 0
1.48234e-05, 1.16322e-05, 4.79796e-06, 1
6.2866e-06, 4.09022e-06, 7.70774e-05, 0
4.0563e-05, 1.03409e-05, 5.46593e-07, 1
6.14906e-06, 3.8659e-06, 2.0986e-06, 0
6.2866e-06, 5.71316e-06, 2.51894e-06, 0
6.89912e-06, 4.09022e-06, 6.912e-06, 0
7.49177e-06, 5.60999e-06, 3.72821e-06, 0
7.0862e-06, 4.53906e-06, 2.92306e-06, 0
8.20027e-06, 8.1933e-06, 1.6877e-06, 0
6.93902e-06, 5.22037e-06, 2.64041e-06, 0
6.10021e-06, 3.5737e-06, 2.62829e-06, 0
7.40648e-06, 6.17345e-06, 3.15995e-06, 0
6.03993e-06, 8.54166e-06, 1.76418e-06, 0
6.6581e-06, 4.52069e-06, 3.54035e-06, 0
6.80616e-06, 2.65465e-06, 5.21118e-07, 0
1.11357e-05, 2.43107e-06, 5.46593e-07, 0
6.01561e-06, 1.09933e-05, 4.7207e-05, 0
7.2322e-06, 4.9073e-06, 2.51526e-07, 0
7.80206e-06, 1.2481e-06, 2.8268e-06, 0
6.11428e-06, 6.32449e-06, 7.21658e-06, 0
7.42548e-06, 5.99186e-06, 1.26801e-06, 0
1.23483e-05, 3.58989e-06, 6.84504e-06, 1
8.05322e-06, 9.22265e-06, 1.88825e-06, 0
7.07914e-06, 8.29643e-06, 1.72218e-06, 0
6.89955e-06, 5.78598e-06, 3.18629e-06, 0
7.88927e-06, 5.65793e-06, 3.37329e-06, 0
8.7218e-06, 6.14961e-06, 1.31007e-06, 0
7.438e-06, 5.02059e-06, 3.25593e-06, 0
9.45377e-06, 1.91019e-06, 4.41391e-06, 0
7.41181e-06, 6.14961e-06, 1.31007e-06, 0
6.84028e-06, 5.70568e-06, 3.76784e-06, 0
7.26486e-06, 9.29859e-06, 1.70245e-06, 0
1.00532e-05, 8.7056e-06, 3.84082e-05, 1
6.6822e-06, 1.32122e-05, 2.63349e-06, 0
7.49177e-06, 3.5737e-06, 2.62829e-06, 0
6.10021e-06, 4.32718e-06, 7.609e-06, 0
7.10722e-06, 4.05562e-06, 2.95929e-06, 0
7.65294e-06, 4.05558e-06, 7.2265e-06, 0
7.49177e-06, 3.5737e-06, 2.62829e-06, 1
7.05969e-06, 5.33022e-06, 2.91985e-06, 0
1.10306e-05, 4.26582e-06, 4.76883e-06, 0
7.2322e-06, 1.2481e-06, 2.51526e-07, 0
6.4014e-06, 2.52536e-06, 6.5816e-06, 0
6.94776e-06, 4.97914e-06, 6.15544e-06, 0
7.27854e-06, 4.39065e-06, 2.33606e-06, 0
8.12928e-06, 4.62514e-06, 2.16676e-06, 0
7.48288e-06, 4.06831e-06, 2.92306e-06, 0
6.14906e-06, 4.11944e-06, 1.80312e-06, 0
1.13212e-05, 8.87574e-06, 5.93941e-06, 1
7.2322e-06, 1.2481e-06, 2.69473e-06, 0
6.4014e-06, 4.53906e-06, 2.51526e-07, 0
6.63413e-06, 8.42113e-06, 4.34172e-06, 0
6.44051e-06, 3.32173e-06, 1.74022e-06, 1
7.91187e-06, 8.3224e-06, 2.999e-05, 0
6.10021e-06, 3.96174e-06, 4.43117e-06, 0
6.39831e-06, 5.10565e-06, 1.71171e-06, 0
1.27525e-05, 9.01519e-06, 6.74156e-06, 1
7.55222e-06, 6.47983e-06, 3.59006e-06, 0
6.856e-06, 4.05225e-06, 5.02081e-06, 0
4.44903e-05, 4.46493e-05, 0.000104923, 1
6.44051e-06, 3.32173e-06, 3.26788e-06, 1
7.10456e-06, 2.88082e-06, 7.4391e-06, 0
7.65603e-06, 6.17345e-06, 2.8268e-06, 1
6.27548e-06, 3.67521e-06, 6.53637e-06, 0
6.26722e-06, 3.89608e-06, 4.93017e-06, 0
6.95732e-06, 3.97021e-06, 7.92611e-06, 0
6.89912e-06, 3.23432e-06, 2.87442e-06, 0
6.27548e-06, 3.93134e-06, 6.02366e-06, 1
7.40007e-06, 3.67521e-06, 5.01689e-06, 0
6.53559e-06, 1.24717e-05, 1.76864e-05, 0
7.65603e-06, 4.17024e-06, 8.35293e-06, 1
7.80345e-06, 3.81662e-06, 4.78513e-06, 1
7.29244e-06, 3.70507e-06, 1.96473e-06, 0
6.97453e-06, 9.75395e-06, 3.63235e-06, 0
6.84028e-06, 5.70568e-06, 3.76784e-06, 0
0.000588555, 0.00124024, 0.000251184, 0
8.97941e-06, 4.7985e-06, 1.1269e-06, 0
7.2322e-06, 1.2481e-06, 2.51526e-07, 0
8.05322e-06, 4.2294e-06, 3.01481e-06, 0
9.71097e-06, 1.61566e-05, 8.356e-06, 0
7.57621e-06, 9.22265e-06, 1.88825e-06, 0
5.86112e-06, 4.29508e-06, 7.07911e-06, 0
0.000328702, 0.000727647, 0.000303164, 1
9.45377e-06, 1.2481e-06, 2.51526e-07, 0
6.6581e-06, 4.7346e-06, 3.64026e-06, 0
9.45377e-06, 6.3955e-06, 9.97651e-07, 0
7.65294e-06, 4.05558e-06, 3.71926e-06, 0
8.32604e-06, 4.52069e-06, 3.54035e-06, 0
6.58948e-06, 6.24916e-06, 1.53403e-06, 1
8.05322e-06, 1.37228e-06, 2.51815e-07, 0
7.14008e-06, 5.50757e-06, 3.09183e-06, 0
7.79972e-06, 6.14164e-06, 1.53403e-06, 0
7.80206e-06, 2.88082e-06, 2.8268e-06, 0
6.23839e-06, 4.01251e-06, 6.15312e-06, 0
7.52575e-06, 4.02694e-06, 4.5084e-06, 0
5.90509e-06, 3.12962e-05, 6.9232e-06, 0
6.10021e-06, 3.82513e-06, 3.06387e-06, 0
7.53815e-06, 4.2294e-06, 7.609e-06, 0
7.55222e-06, 4.05562e-06, 1.5268e-06, 0
7.13448e-06, 7.07444e-06, 4.43117e-06, 0
7.40007e-06, 3.96174e-06, 3.11243e-06, 1
6.10342e-06, 3.59155e-06, 5.71452e-06, 0
6.66345e-06, 9.29859e-06, 4.20656e-06, 0
6.41459e-06, 5.02351e-06, 6.13758e-06, 0
7.56941e-06, 3.85967e-06, 7.92611e-06, 0
5.77616e-06, 7.05883e-06, 3.43096e-06, 0
7.34554e-06, 5.9402e-06, 8.28573e-06, 0
2.23775e-05, 2.06767e-05, 3.40925e-06, 0
2.91545e-05, 4.32485e-06, 3.10584e-06, 0
7.75274e-06, 3.46158e-06, 1.9663e-05, 0
6.96531e-06, 3.70507e-06, 3.26788e-06, 0
6.07974e-06, 4.10843e-06, 3.90008e-05, 0
6.55451e-06, 3.79776e-06, 6.91387e-06, 0
7.67077e-06, 1.20595e-05, 4.04042e-06, 0
7.1204e-06, 3.93404e-06, 1.45552e-06, 0
6.10342e-06, 6.74985e-06, 1.55964e-06, 0
7.10722e-06, 7.41931e-06, 5.71452e-06, 0
6.15062e-06, 4.5853e-06, 2.33606e-06, 1
5.88008e-06, 2.52536e-06, 7.88808e-06, 0
6.74148e-06, 8.88137e-06, 3.20672e-06, 1
6.41459e-06, 4.14948e-06, 5.99553e-05, 1
7.35235e-06, 3.51955e-06, 7.32705e-06, 0
6.78634e-06, 4.20006e-06, 3.24778e-06, 1
1.15083e-05, 5.83422e-06, 4.56614e-06, 0
1.7614e-05, 3.89608e-06, 6.02366e-06, 1
7.38332e-06, 8.96253e-06, 1.81653e-06, 0
5.85587e-06, 1.5463e-05, 4.04042e-06, 1
1.21654e-05, 3.93404e-06, 8.67138e-06, 0
7.55222e-06, 2.65465e-06, 5.21118e-07, 0
7.21582e-06, 5.15947e-06, 3.10222e-06, 1
7.52868e-06, 7.09401e-06, 2.94709e-06, 0
8.05322e-06, 3.9946e-06, 2.51815e-07, 0
1.21654e-05, 4.2294e-06, 2.51526e-07, 0
8.97941e-06, 5.55817e-06, 1.1269e-06, 0
7.10185e-06, 6.14961e-06, 1.16023e-06, 0
7.12679e-06, 5.84684e-06, 2.94094e-06, 0
6.64326e-06, 3.54391e-06, 1.05569e-06, 0
8.05322e-06, 5.12196e-06, 3.56917e-06, 0
7.48741e-06, 4.2294e-06, 4.07522e-06, 1
7.34554e-06, 6.5478e-06, 2.33047e-06, 1
1.77927e-05, 6.43028e-06, 7.72933e-07, 0
7.42548e-06, 4.09022e-06, 1.26801e-06, 0
9.03305e-06, 4.29566e-06, 1.11293e-06, 0
1.69598e-05, 3.87843e-06, 2.94094e-06, 0
6.87559e-06, 3.96707e-06, 6.39777e-07, 0
7.21703e-06, 5.25509e-06, 8.0586e-06, 0
5.97868e-06, 4.7985e-06, 1.1269e-06, 0
7.0735e-06, 4.66634e-06, 7.70473e-06, 0
6.70942e-06, 0.00241549, 0.00490099, 0
7.10722e-06, 6.79974e-06, 2.20451e-06, 1
9.03305e-06, 4.10503e-06, 8.90732e-07, 0
5.96641e-06, 4.68889e-06, 8.356e-06, 0
2.30847e-05, 3.18743e-05, 6.66828e-06, 0
6.95732e-06, 7.19553e-06, 2.94709e-06, 0
7.0769e-06, 2.73475e-05, 1.74925e-05, 0
8.51846e-06, 4.2294e-06, 2.51894e-06, 0
6.57261e-06, 5.66555e-06, 7.62116e-06, 1
7.29553e-06, 3.76661e-06, 1.58241e-06, 0
6.31138e-06, 6.46306e-06, 6.60351e-06, 1
6.74348e-06, 3.62708e-06, 6.53637e-06, 0
6.82013e-06, 6.21262e-06, 1.50118e-06, 0
7.27085e-06, 8.53177e-06, 1.78651e-06, 1
7.97956e-06, 3.57782e-06, 4.1614e-06, 0
8.05322e-06, 2.52536e-06, 2.33606e-06, 0
1.77927e-05, 4.2294e-06, 9.97651e-07, 0
7.97956e-06, 4.02694e-06, 7.72933e-07, 0
7.63972e-06, 8.32793e-06, 1.74073e-06, 0
7.0862e-06, 6.14164e-06, 1.53403e-06, 0
8.69051e-06, 8.1933e-06, 1.6877e-06, 0
1.08505e-05, 4.5853e-06, 1.30549e-05, 0
6.07974e-06, 4.7985e-06, 1.1269e-06, 0
7.2322e-06, 1.2481e-06, 2.51526e-07, 0
2.97192e-05, 2.25125e-05, 8.40958e-05, 1
6.95777e-06, 5.71316e-06, 4.79796e-06, 0
6.5434e-06, 3.594e-06, 4.29998e-06, 0
6.4014e-06, 4.06831e-06, 4.34172e-06, 0
7.53191e-06, 9.94721e-06, 1.9941e-06, 0
6.95388e-06, 8.21156e-06, 6.04934e-06, 0
2.77823e-05, 1.37497e-05, 5.05631e-06, 1
